id,questionresponse_id,match_id
1645,380147,68913
1646,380147,67439
100454,460645,71673
1648,381158,68106
1649,381158,69095
1650,381158,68801
1651,380455,66600
1652,380455,66011
1653,380455,66046
8476,384046,74529
16727,392664,78647
1656,379506,64129
1657,378453,68079
1658,378453,68060
1659,378453,69511
1660,378453,68166
1661,375570,66709
1662,375570,68838
1663,375570,66883
1664,375570,69011
1665,380512,69535
1666,380512,69685
1667,380512,68819
1668,380512,69794
100455,460645,73964
16931,370273,68935
26959,394563,70873
8592,367861,70341
53816,423434,80758
73483,433561,81368
54346,406264,67542
1676,376157,66330
1677,376157,69144
1678,376157,67528
74219,387095,76453
134456,482855,82785
102125,464744,86298
1682,381067,66194
1687,380549,66831
1691,373256,68346
1692,373256,69029
1693,373256,67516
1695,380576,66124
25447,388719,76215
1697,380576,67375
168974,508731,92360
1699,377013,68956
1700,377013,69145
1701,377013,68365
1702,377013,67663
16085,390940,74355
99487,456028,86656
99488,456028,86329
26069,387495,77654
26070,387495,77768
1708,369017,70502
1709,369017,67744
1710,369017,66327
99489,456028,85629
36206,402518,71462
1713,370361,67375
1714,370361,67067
99490,456028,86674
26639,392276,73431
1717,370369,67375
1718,370369,67067
1719,373731,66124
26640,392276,76991
1721,373731,67375
36589,395727,76662
132282,490734,83440
52768,418755,79387
1725,373760,67375
8014,388012,78195
26642,392276,76173
36591,395727,76987
1729,379976,70488
1730,379976,67664
1731,377873,66124
26961,382352,74129
1733,377873,67375
36995,394963,66379
16325,383781,73363
16530,391001,77749
1737,363480,66961
1738,377921,66853
1739,377921,69252
1740,377959,65839
1741,377959,66113
1742,377959,67737
8126,385617,69246
1744,376161,68346
1745,376161,69029
1746,376161,67516
170163,522313,90782
133382,488213,86824
16728,390562,78708
1750,377985,67746
27491,394933,65434
16729,390562,77091
36996,394963,68663
1754,366064,66961
36997,394963,68707
16731,390562,78647
36998,394963,68223
1758,373678,66961
133383,488213,89050
27754,383702,69421
8480,387274,74543
72702,431703,68632
1763,379040,65704
1764,379040,69130
1765,379040,68734
101318,450695,85932
1767,381133,65704
1768,381133,69130
1769,381133,68734
8481,387274,69754
1771,373685,65704
1772,373685,69130
1773,373685,68734
28038,400170,72819
1775,363594,66124
1776,363594,65109
1777,363594,67375
1778,363594,67067
133384,488213,88464
16933,387822,74030
8482,387274,77628
1782,378654,67452
1783,364116,66124
1784,364116,65109
1785,364116,67375
28039,400170,73992
1787,379633,73540
1788,379633,72332
1789,379633,73113
1790,379633,73484
17325,362968,69530
8595,382954,69847
8682,388981,77627
1794,378873,65094
1795,378873,66643
8683,388981,71750
1797,381215,70537
17326,362968,66599
102128,464744,85941
8685,388981,77655
73484,433013,78729
1802,380312,72500
102834,466240,85869
1804,380312,66552
103439,416027,77900
1806,373842,72500
37744,389147,72906
1808,373842,66552
17328,362968,63842
1810,370900,68701
1811,370900,67167
54348,406264,76440
1813,381344,70693
28474,401775,76496
37746,389147,74328
1816,370814,66966
133385,488213,88294
1818,370814,65102
8821,388483,74271
37747,389147,77657
28477,401775,72007
74221,439440,77733
28644,384792,69719
1824,381288,66966
54349,406264,77579
38102,380995,70035
1827,379030,66983
103440,416027,67262
170164,522313,89819
17687,390787,68963
54842,420525,68483
17688,390787,65739
74223,439440,73381
74848,439674,71418
1835,378546,65115
1836,378546,65905
17855,394793,69386
1838,378546,66117
1839,378237,65115
1840,378237,65905
17856,394793,69002
1842,378237,66117
1843,381326,66965
1844,381326,65107
1845,381326,66651
74849,439674,71961
1847,379630,67422
1848,379630,70172
74850,439674,77729
17857,394793,66360
1852,380304,66039
8955,380193,71542
135456,492945,91118
1855,380838,67384
8956,380193,71493
8982,388183,73627
74851,439674,74615
17858,394793,66185
1860,380969,67767
55765,423182,68861
55766,423182,68723
18124,370771,64620
18227,370771,65235
1866,380310,66039
9008,384934,78417
1869,377831,67751
1872,377831,68581
9010,384934,71428
29119,398349,76096
1875,372508,67945
1877,380799,69261
1878,380799,65844
1880,380799,64445
9049,388575,73323
1883,381267,66877
18444,383588,69390
18445,383588,69859
29255,401821,74371
18624,382740,71535
1884,381267,65834
25448,393708,72356
1886,377834,69221
1887,377834,66036
35829,394235,69065
7889,384790,71099
16089,391327,77294
1891,374750,69132
1892,374750,67743
1893,378949,66088
7891,384790,72087
1895,378949,70445
1896,378949,67524
7892,384790,78173
52173,391478,77164
1899,374042,69132
1900,374042,67743
25775,399361,76784
1902,368357,67122
35830,394235,68863
1904,370900,67122
1905,376495,67950
1906,376495,69780
1907,376495,67572
1908,376495,69084
1909,376354,67519
1910,380945,69951
35831,394235,66918
1912,380945,69427
25777,399361,74468
35832,394235,68531
8018,385544,73103
1916,381114,68420
1917,381114,69416
1918,381377,67950
1919,381377,69780
1920,381377,67572
1921,381377,69084
8128,388009,73983
1923,379361,70494
52174,391478,77382
1925,379361,67531
1926,377470,66088
8129,388009,74129
1928,377470,70445
1929,377470,67524
26073,391818,70789
8131,388009,72612
1932,375313,69132
1933,375313,67743
1934,374375,69050
71950,431837,79539
71951,431837,81451
1937,374375,69239
1938,381383,68802
1939,381383,70206
1940,381383,69038
1941,381383,69798
98447,448758,85657
1943,368196,69941
132284,487701,85865
1945,368196,68693
16092,391327,76846
26075,391818,72270
52175,391478,77077
1949,377842,69241
1950,380838,69280
1951,380871,70723
1952,380871,70742
1953,380871,67789
1954,380871,69797
36594,382769,76653
26337,392203,66498
8486,384613,69789
1958,378002,69236
1959,366106,67742
16327,391594,78403
1961,380537,68866
1962,380537,67028
1963,380537,69064
8596,388960,77818
26338,392203,66550
1966,380240,69277
1967,380240,66081
1968,380240,68049
1969,378208,72625
1970,378208,72572
1971,378208,66553
8597,388960,77646
1973,381362,67422
8598,388960,72798
8599,388960,76649
1976,381362,70172
16531,392175,77127
8687,383305,71213
52176,391478,79357
52771,408607,66473
1981,374746,66871
36999,403119,74760
99491,433979,82151
26339,392203,69031
1985,373914,67743
1986,373914,69132
16533,392175,77389
1988,375997,66793
1989,375997,69277
26340,392203,67596
1991,375997,68049
8758,387856,77078
168975,519897,93400
1994,375011,66871
8824,388872,69114
1996,365146,65568
1997,365146,64762
1998,365146,64619
16534,392175,76419
54350,414285,82130
2001,378964,65568
16732,389883,78708
2003,378964,64619
2005,378961,65568
2006,378961,64762
2007,378961,64619
8827,388872,69423
2009,368793,65568
16733,389883,77091
2011,368793,64619
100457,458644,86308
8873,364933,69848
132286,487701,86793
2015,378255,66871
37001,403119,77352
8925,387096,70850
2018,376997,70685
2019,376997,68361
2020,376997,67656
2021,379091,64611
2022,379091,64719
2023,379091,65564
2024,379091,64640
2025,379478,64611
2026,379478,64719
2027,379478,65564
2028,379478,64640
2029,365838,68034
2030,365838,64538
2031,365838,66540
16735,389883,78647
2033,368084,66606
2034,368084,66010
37002,403119,70921
37385,372391,70061
2037,373497,66945
16934,388182,74610
2039,373497,69209
2040,373497,67458
2041,379192,65497
2042,379192,64768
37386,372391,67701
2044,379192,65536
2045,374864,65559
2046,374864,65441
17142,380427,68212
2048,374864,64963
2049,379987,68034
2050,379987,64538
2051,379987,66540
37387,372391,70898
2053,368223,64121
17329,364179,69530
2055,378988,65153
2056,378988,64653
2057,378988,65436
101319,458108,79968
2059,359436,64770
2060,359436,65282
2061,359436,65570
2062,359436,63903
2063,377308,68034
2064,377308,64538
2067,374329,65497
2068,374329,64768
37749,404583,72300
2070,374329,65536
2073,378173,68957
16093,392797,75802
71952,438683,81452
7759,388048,72938
2077,381384,69951
71953,438683,78140
2079,380419,69972
2080,380419,67972
132287,487701,86779
2082,380419,68212
2083,373384,71059
52178,422700,82686
2085,373384,70556
72708,430332,64990
2087,374304,71059
73485,412297,74474
2089,374304,70556
7760,388048,74515
2091,358579,65153
2092,358579,64653
2093,358579,65436
2094,358579,65250
2095,369960,65497
2096,369960,64768
7761,388048,74250
2098,369960,65536
2099,381201,66600
2100,381201,66011
2101,381201,66046
2102,381201,65733
133386,492291,91186
2104,380236,69541
2105,362461,64657
2106,362461,65445
25781,391749,74265
2108,362461,63905
2109,377015,67668
25782,391749,74296
2111,377015,70297
2112,377015,68883
2113,378992,65245
2114,378992,66001
2115,378992,66066
2116,378992,65329
2117,366457,69804
2118,366457,68682
2119,366457,67621
52179,422700,68496
2121,378982,65245
2122,378982,66001
2123,378982,66066
133387,492291,84414
2125,370454,66606
2126,370454,66010
16329,385900,73363
52180,422700,82167
52772,420268,80508
2130,378975,66001
74224,434060,74693
26341,396454,66498
2133,367725,64406
26342,396454,66550
74225,434060,81607
2136,367725,64519
2137,377436,68371
2138,377436,67399
2139,377436,68844
2140,377436,70215
2141,379716,68847
8019,388414,76851
2143,379716,68421
2144,379716,70187
2145,371628,64657
2146,371628,65445
26343,396454,69031
8020,388414,75920
2149,366517,69804
2150,366517,68682
2151,366517,67621
2152,366517,69824
2153,370457,66606
2154,370457,66010
16736,389540,74389
36598,394036,77920
2157,369627,64611
2158,369627,64719
2159,369627,65564
2160,369627,64640
2161,367915,66606
2162,367915,66010
99494,461676,86668
53334,406789,79835
2165,381449,64755
2166,381449,65222
2167,381449,63865
2168,381449,65578
2169,360502,64611
2170,360502,64719
2171,360502,65564
2172,360502,64640
2173,379613,64657
2174,379613,65445
26344,396454,67596
8022,388414,73332
2177,377927,67668
26645,400050,69499
2179,377927,70297
2180,377927,68883
2181,381457,65497
2182,381457,64768
37004,402906,72328
2184,381457,65536
2185,373064,64657
2186,373064,65445
26646,400050,68444
8243,386724,72117
26647,400050,68207
26648,400050,69518
2191,373050,69048
2192,373050,70320
2193,373050,68896
99495,461676,85476
2195,376968,69960
2196,376968,64977
2197,376968,69931
2198,376968,68294
26966,396515,70875
2200,368118,69048
2201,368118,70320
2202,368118,68896
2203,367018,69960
2204,367018,64977
2205,367018,69931
2206,367018,68294
2207,378208,72702
26967,396515,71158
2209,380804,68041
2210,380804,70251
99496,461676,86508
2212,380775,66899
2213,380775,68041
2214,380775,70251
2215,380775,65792
2216,377160,68215
2217,377160,69680
2218,377160,65957
2219,377160,69398
99497,461676,85535
2221,381394,67643
2222,381394,69830
2223,381394,68805
74854,437807,81713
100459,461708,78889
75417,439241,82512
53335,406789,76956
2228,379152,64755
2229,379152,65222
2230,379152,63865
2231,379152,65578
2232,369906,64755
2233,369906,65222
2234,369906,63865
2235,369906,65578
168977,519899,93400
54351,414285,79925
2239,380295,73904
2240,381526,69798
2241,381526,69038
2242,381526,70206
2243,381526,68679
8487,385863,71670
17145,383629,70621
8489,385863,71710
2247,376816,69566
2248,380308,72642
2249,380308,72550
2251,380314,72642
2252,380314,72550
2254,376522,72849
2255,378067,72642
2256,378067,72550
27757,385311,72546
27758,385311,71462
28041,385229,77013
2258,376531,72849
2259,380194,65886
2260,380194,69442
2261,380194,68153
2262,380194,68015
25450,388695,76215
7763,387805,72938
7764,387805,74515
2266,376821,69566
7765,387805,74250
7895,384591,77663
16098,389722,73568
2270,377461,69566
2271,376537,72849
2272,362310,65244
2273,362310,64598
2274,362310,63913
2275,362310,65417
2276,376552,72849
35834,403795,69432
7897,384591,77368
2279,377706,69408
2280,377706,68681
98449,462309,86603
25451,388695,77749
8133,385584,70236
2284,376780,69566
2285,380368,69551
2286,380368,68080
2287,380368,69408
2288,380368,68681
2289,380272,64585
2290,380272,64892
2291,380272,64674
2292,380272,64333
2293,377890,64303
2294,377890,65592
16100,389722,76665
8135,385584,71204
2297,358763,65244
2298,358763,64598
2299,358763,63913
2300,358763,65417
36210,402816,71809
16330,388282,72957
36211,402816,76665
8249,385607,70432
36212,402816,71473
2306,365564,65530
36213,402816,73568
2308,365564,64834
25783,381669,70535
8491,381615,66475
2311,368022,65969
2312,368022,65876
2313,368022,65757
16332,388282,76124
2315,366592,65592
8492,381615,67152
2317,366592,64746
25784,381669,74727
2319,358970,65568
16333,388282,74384
2321,358970,64619
2322,378330,64585
2323,378330,64892
2324,378330,64674
2325,378330,64333
2326,381577,64369
2327,381577,64300
36600,400676,65434
2329,381577,65584
52182,422699,82686
2331,380255,64892
36601,400676,64894
2333,380255,64333
25785,381669,74190
37005,401550,77673
37006,401550,77366
2337,379115,64333
2338,374883,65530
8493,381615,68046
8494,381615,67024
98450,462309,83544
37391,395658,77237
8601,383175,74985
2344,364362,65363
2345,364362,65686
16538,389702,70432
2347,378334,64892
2349,378334,64333
2350,361911,65244
2351,361911,64598
2352,361911,63913
2353,361911,65417
2354,365743,65351
8602,383175,73314
2356,365743,65576
2357,365743,65370
38103,408778,72319
38104,408778,77471
2360,375613,64674
2361,375613,64333
38105,408778,76690
38106,408778,76142
2364,370644,64674
2365,370644,64333
2366,360749,65405
26078,398320,74809
2368,360749,65363
98451,462309,86566
16937,379535,71490
2371,369544,64892
38434,405981,76259
2373,369544,64333
16938,379535,67923
2375,369449,64892
38435,405981,73634
2377,369449,64333
2378,378961,65234
52183,422699,68496
2380,366304,64892
52184,422699,82167
2382,366304,64333
2383,374119,67383
2384,374119,69405
2385,374119,68766
38437,405981,74408
17147,383629,67105
132289,490720,83440
98452,462309,85887
2390,365328,64333
2391,359027,63908
2392,359027,65252
2393,359027,65426
2394,359027,64824
2395,360745,65405
26079,398320,77478
2397,360745,65363
170165,522313,90665
2399,359951,63908
2400,359951,65252
2401,359951,65426
2402,359951,64824
2403,381082,66613
2404,381082,66029
26080,398320,77853
2406,381082,68156
2407,359086,65244
2408,359086,64598
2409,359086,63913
2410,359086,65417
8604,383175,77244
2412,367114,65252
2413,367114,65426
2414,367114,64824
8690,388449,76847
17330,364179,66599
2417,381333,66552
2419,381333,72500
2420,379422,75223
52775,418556,79962
39014,407660,74807
2423,378630,70385
52776,418556,81205
8760,385441,77134
2426,371668,70705
2427,371668,69602
2428,371668,68335
17332,364179,63842
2430,377336,66287
133390,451091,83817
100460,461708,78174
134459,478084,89320
2434,370929,66394
2438,380554,68717
2439,380554,70097
2440,380554,68872
2441,380554,68652
2444,380530,68717
2445,380530,70097
2446,380530,68872
39637,405191,66201
2447,380530,68652
7766,384417,78476
2449,370684,64573
2450,370684,64879
2451,370684,64338
35835,406551,66674
2453,369300,66855
35836,406551,68209
71958,432727,81698
2456,372623,68717
2457,372623,70097
2458,372623,68872
2459,372623,68652
71959,432727,81754
25454,397462,68012
25455,397462,69241
2463,376652,68836
2464,380955,68129
7767,384417,74480
2466,380955,71488
2467,380955,70904
2468,370914,68717
2469,370914,70097
2470,370914,68872
2471,370914,68652
25787,391792,71346
2473,369314,66855
25788,391792,76758
2476,375391,70042
2477,375391,66696
2478,375391,66689
2479,375391,68099
35837,406551,69540
2481,376518,68798
2482,376899,66723
2483,376899,66840
2484,376899,66802
2485,376899,70050
2486,375751,66723
2487,375751,66840
2488,375751,66802
2489,375751,70050
7768,384417,77866
2491,380060,67966
52186,422692,82686
2493,380060,68165
2494,378792,68129
7899,382990,64584
2496,378792,71488
2497,378792,70904
2498,370083,65302
2499,370083,64792
2500,370083,64378
16101,383625,75802
52187,422692,68496
2503,372561,68751
2504,372561,65904
2505,372561,70700
2506,372561,68696
25790,391792,76696
2508,379378,70729
2509,379378,70685
2510,379378,68361
2511,379378,67656
52188,422692,82167
2513,381710,67437
71961,432727,78598
26083,398682,72983
72711,435481,81038
2517,361410,64658
2518,361410,64577
2519,361410,64342
53821,389067,73545
2521,365296,64658
2522,365296,64577
2523,365296,64342
7901,382990,64331
2525,380266,64310
2526,380266,64575
7902,382990,64667
2528,380266,64337
2529,374202,66088
26084,398682,75739
2531,374202,67524
2532,374202,70445
2533,381076,68259
2534,381076,69094
2535,381076,68687
8024,388050,71945
2537,379630,68926
170166,527168,94456
26347,399921,70950
2540,376927,66756
2541,376927,64907
2542,376927,66816
53823,389067,72920
